seqnames,start,end,width,strand,name,Score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr5,160370382,160370882,501,*,BRCA_65171,1.656887282,Promoter (<=1kb),5,160347754,160370626,22873,2,114898,ENST00000652664.2,0,ENSG00000145861,C1QTNF2,C1q and TNF related 2
chr5,145427989,145428489,501,*,BRCA_64101,1.648901459,Promoter (1-2kb),5,145429811,145441616,11806,1,105378211,ENST00000661692.1,-1322,,LOC105378211,uncharacterized LOC105378211
chr5,10442526,10443026,501,*,BRCA_57956,1.647402602,Promoter (<=1kb),5,10442081,10461538,19458,1,83853,ENST00000512022.1,445,ENSG00000145491,ROPN1L,rhophilin associated tail protein 1 like
chr5,17928446,17928946,501,*,BRCA_58484,1.646908605,Promoter (1-2kb),5,17926819,17930441,3623,1,646241,ENST00000662878.1,1627,,LINC02223,long intergenic non-protein coding RNA 2223
chr5,10762401,10762901,501,*,BRCA_58002,1.638217389,Promoter (1-2kb),5,10679230,10761234,82005,2,1611,ENST00000230895.11,-1167,ENSG00000112977,DAP,death associated protein
chr5,140563568,140564068,501,*,BRCA_63741,1.633339558,Promoter (<=1kb),5,140563671,140563751,81,2,102465499,ENST00000617240.1,0,ENSG00000283717,MIR6831,microRNA 6831
chr5,6634941,6635441,501,*,BRCA_57780,1.630854484,Promoter (1-2kb),5,6633456,6653527,20072,1,6715,ENST00000504286.1,1485,ENSG00000145545,SRD5A1,steroid 5 alpha-reductase 1
chr5,140369387,140369887,501,*,BRCA_63728,1.628700184,Promoter (1-2kb),5,140371449,140374929,3481,1,83697,ENST00000504742.1,-1562,ENSG00000113073,SLC4A9,solute carrier family 4 member 9
chr5,6377708,6378208,501,*,BRCA_57749,1.621002659,Promoter (<=1kb),5,6371874,6378547,6674,2,84246,ENST00000255764.4,339,ENSG00000133398,MED10,mediator complex subunit 10
chr5,148320237,148320737,501,*,BRCA_64218,1.614490431,Promoter (<=1kb),5,148321203,148339722,18520,1,643394,ENST00000511717.6,-466,ENSG00000204909,SPINK9,serine peptidase inhibitor Kazal type 9
chr5,151755175,151755675,501,*,BRCA_64717,1.61217999,Promoter (1-2kb),5,151753992,151767247,13256,1,105378235,ENST00000518182.1,1183,,ATOX1-AS1,ATOX1 antisense RNA 1
chr5,3178421,3178921,501,*,BRCA_57638,1.590654229,Promoter (<=1kb),5,3179449,3181489,2041,1,102467074,ENST00000692105.1,-528,ENSG00000249808,LINC01377,long intergenic non-protein coding RNA 1377
chr5,132674509,132675009,501,*,BRCA_63006,1.585030201,Promoter (<=1kb),5,132674358,132679869,5512,1,3565,ENST00000495905.1,151,ENSG00000113520,IL4,interleukin 4
chr5,27472793,27473293,501,*,BRCA_58631,1.580004883,Promoter (<=1kb),5,27473471,27496400,22930,1,643401,ENST00000655438.1,-178,ENSG00000250337,PURPL,p53 upregulated regulator of p53 levels
chr5,141338501,141339001,501,*,BRCA_63814,1.539467552,Promoter (<=1kb),5,141338760,141343302,4543,1,56113,ENST00000528330.2,0,ENSG00000081853,PCDHGA2,"protocadherin gamma subfamily A, 2"
chr5,71011200,71011700,501,*,BRCA_60603,1.521800895,Promoter (<=1kb),5,71002930,71011772,8843,2,4671,ENST00000447012.7,72,ENSG00000249437,NAIP,NLR family apoptosis inhibitory protein
chr5,55101530,55102030,501,*,BRCA_59833,1.516333656,Promoter (<=1kb),5,55102646,55110252,7607,1,3001,ENST00000274306.7,-616,ENSG00000145649,GZMA,granzyme A
chr5,113775614,113776114,501,*,BRCA_62187,1.510394553,Promoter (<=1kb),5,113738106,113776837,38732,2,105379127,ENST00000660812.1,723,,LOC105379127,uncharacterized LOC105379127
chr5,150112538,150113038,501,*,BRCA_64461,1.505155648,Promoter (<=1kb),5,150053291,150113372,60082,2,1436,ENST00000286301.7,334,ENSG00000182578,CSF1R,colony stimulating factor 1 receptor
chr5,28927450,28927950,501,*,BRCA_58647,1.498940335,Promoter (<=1kb),5,28927298,28927459,162,2,124901178,ENST00000614250.1,0,,LOC124901178,translation initiation factor IF-2
chr5,138338623,138339123,501,*,BRCA_63449,1.496953974,Promoter (<=1kb),5,138285580,138338355,52776,2,995,ENST00000513970.5,-268,ENSG00000158402,CDC25C,cell division cycle 25C
chr5,143679754,143680254,501,*,BRCA_64069,1.49524076,Promoter (<=1kb),5,143679860,143679971,112,1,100846991,ENST00000583721.1,0,ENSG00000266478,MIR5197,microRNA 5197
chr5,125034300,125034800,501,*,BRCA_62590,1.490474004,Promoter (1-2kb),5,125036638,125150729,114092,1,101927421,ENST00000512965.2,-1838,,LOC101927421,uncharacterized LOC101927421
chr5,170200906,170201406,501,*,BRCA_65470,1.489806983,Promoter (1-2kb),5,170191579,170199141,7563,2,100507267,ENST00000506431.2,-1765,,LINC01187,long intergenic non-protein coding RNA 1187
chr5,76711391,76711891,501,*,BRCA_60967,1.487798653,Promoter (<=1kb),5,76712763,76712861,99,1,100302746,ENST00000616308.1,-872,,NCRUPAR,"non-protein coding RNA, upstream of F2R/PAR1"
chr5,140794554,140795054,501,*,BRCA_63774,1.486747261,Promoter (<=1kb),5,140794852,140797477,2626,1,56146,ENST00000378132.2,0,ENSG00000204969,PCDHA2,protocadherin alpha 2
chr5,141077798,141078298,501,*,BRCA_63798,1.469761632,Promoter (<=1kb),5,141051003,141078024,27022,2,101926905,ENST00000624778.1,0,,PCDHB1-AS1,PCDHB1 antisense RNA 1
chr5,53037479,53037979,501,*,BRCA_59725,1.453280586,Promoter (1-2kb),5,53024924,53035884,10961,2,124900974,ENST00000652284.1,-1595,,LOC124900974,uncharacterized LOC124900974
chr5,90410240,90410740,501,*,BRCA_61408,1.44173476,Promoter (<=1kb),5,90410033,90410669,637,1,731157,ENST00000546238.2,207,ENSG00000255647,LOC731157,uncharacterized LOC731157
chr5,140881815,140882315,501,*,BRCA_63784,1.439436435,Promoter (<=1kb),5,140882124,141012347,130224,1,56136,ENST00000289272.3,0,ENSG00000239389,PCDHA13,protocadherin alpha 13
chr5,149345700,149346200,501,*,BRCA_64315,1.437487804,Promoter (<=1kb),5,149345619,149354583,8965,1,134266,ENST00000507562.1,81,ENSG00000164284,GRPEL2,"GrpE like 2, mitochondrial"
chr5,67366245,67366745,501,*,BRCA_60463,1.436628187,Promoter (<=1kb),5,67356663,67366303,9641,2,124900989,ENST00000653057.1,0,ENSG00000286647,LOC124900989,uncharacterized LOC124900989
chr5,135246565,135247065,501,*,BRCA_63291,1.436628187,Promoter (<=1kb),5,135247046,135247815,770,2,340073,ENST00000555344.1,750,ENSG00000249647,LINC02900,long intergenic non-protein coding RNA 2900
chr5,160605207,160605707,501,*,BRCA_65188,1.390999909,Promoter (1-2kb),5,160603620,160606916,3297,2,23120,ENST00000517815.1,1209,ENSG00000118322,ATP10B,ATPase phospholipid transporting 10B (putative)
chr5,140875022,140875522,501,*,BRCA_63783,1.379233915,Promoter (<=1kb),5,140875302,140877889,2588,1,56137,ENST00000613593.1,0,ENSG00000251664,PCDHA12,protocadherin alpha 12
chr5,147234782,147235282,501,*,BRCA_64172,1.364488816,Promoter (<=1kb),5,147180204,147234859,54656,2,105378217,ENST00000504297.1,0,,STK32A-AS1,STK32A antisense RNA 1
chr5,147726160,147726660,501,*,BRCA_64192,1.364488816,Promoter (<=1kb),5,147725551,147728464,2914,1,105378218,ENST00000662767.1,609,,LOC105378218,uncharacterized LOC105378218
chr5,180281654,180282154,501,*,BRCA_66544,1.358581438,Promoter (1-2kb),5,180246545,180280581,34037,2,5601,ENST00000539014.5,-1073,ENSG00000050748,MAPK9,mitogen-activated protein kinase 9
chr5,55995527,55996027,501,*,BRCA_59899,1.355381614,Promoter (<=1kb),5,55995167,56003649,8483,1,441072,ENST00000500093.2,360,ENSG00000227908,IL6ST-DT,IL6ST divergent transcript
chr5,181192284,181192784,501,*,BRCA_66606,1.355381614,Promoter (<=1kb),5,181192070,181194428,2359,1,105377769,ENST00000508877.1,214,,TRIM7-AS2,TRIM7 antisense RNA 2
chr5,33934633,33935133,501,*,BRCA_58872,1.350991008,Promoter (1-2kb),5,33936386,33938918,2533,1,51289,ENST00000330120.5,-1253,ENSG00000182631,RXFP3,relaxin family peptide receptor 3
chr5,28809063,28809563,501,*,BRCA_58645,1.348347253,Promoter (<=1kb),5,28809331,29163382,354052,1,101929660,ENST00000658190.1,0,,LINC02109,long intergenic non-protein coding RNA 2109
chr5,53324066,53324566,501,*,BRCA_59737,1.3406786,Promoter (1-2kb),5,53297872,53326565,28694,2,107986380,ENST00000648942.1,1999,,LOC107986380,uncharacterized LOC107986380
chr5,141402487,141402987,501,*,BRCA_63821,1.340505541,Promoter (<=1kb),5,141402778,141512975,110198,1,56107,ENST00000573521.2,0,ENSG00000261934,PCDHGA9,"protocadherin gamma subfamily A, 9"
chr5,145936849,145937349,501,*,BRCA_64123,1.334526773,Promoter (<=1kb),5,145859496,145937126,77631,2,643226,ENST00000639411.1,0,ENSG00000204928,GRXCR2,glutaredoxin and cysteine rich domain containing 2
chr5,140821910,140822410,501,*,BRCA_63779,1.331472021,Promoter (<=1kb),5,140821637,141011581,189945,1,56143,ENST00000529619.5,273,ENSG00000204965,PCDHA5,protocadherin alpha 5
chr5,135039181,135039681,501,*,BRCA_63260,1.330057386,Promoter (<=1kb),5,135038841,135039696,856,2,101927953,ENST00000511256.1,15,ENSG00000249082,EPIST,esophagus epithelial intergenic associated transcript
chr5,38846707,38847207,501,*,BRCA_59265,1.320014921,Promoter (<=1kb),5,38846012,38935641,89630,1,9180,ENST00000274276.8,695,ENSG00000145623,OSMR,oncostatin M receptor
chr5,141636065,141636565,501,*,BRCA_63852,1.308999952,Promoter (<=1kb),5,141628559,141636825,8267,2,8841,ENST00000495485.1,260,ENSG00000171720,HDAC3,histone deacetylase 3
chr5,6827756,6828256,501,*,BRCA_57801,1.303805936,Promoter (<=1kb),5,6827853,6827921,69,2,100422999,ENST00000636094.1,0,ENSG00000283420,MIR4278,microRNA 4278
chr5,64767810,64768310,501,*,BRCA_60310,1.296262213,Promoter (<=1kb),5,64727671,64768619,40949,2,285672,ENST00000495198.6,309,ENSG00000153006,SREK1IP1,SREK1 interacting protein 1
chr5,1512436,1512936,501,*,BRCA_57503,1.29138722,Promoter (1-2kb),5,1510762,1510856,95,2,102466103,ENST00000620782.1,-1580,ENSG00000273742,MIR6075,microRNA 6075
chr5,54985400,54985900,501,*,BRCA_59827,1.290124327,Promoter (<=1kb),5,54977867,54985593,7727,2,11082,ENST00000381405.5,0,ENSG00000164283,ESM1,endothelial cell specific molecule 1
chr5,43483137,43483637,501,*,BRCA_59541,1.287741742,Promoter (<=1kb),5,43444252,43483836,39585,2,64417,ENST00000500337.6,199,ENSG00000151881,TMEM267,transmembrane protein 267
chr5,149943044,149943544,501,*,BRCA_64439,1.287258648,Promoter (1-2kb),5,149857953,149944793,86841,2,5145,ENST00000255266.10,1249,ENSG00000132915,PDE6A,phosphodiesterase 6A
chr5,126631700,126632200,501,*,BRCA_62666,1.282399879,Promoter (<=1kb),5,126631705,126636284,4580,1,389320,ENST00000357147.4,0,ENSG00000196900,SPMIP10,sperm microtubule inner protein 10
chr5,172959797,172960297,501,*,BRCA_65807,1.277787577,Promoter (<=1kb),5,172959765,172969487,9723,1,51121,ENST00000519156.1,32,ENSG00000037241,RPL26L1,ribosomal protein L26 like 1
chr5,154446423,154446923,501,*,BRCA_64799,1.27037522,Promoter (<=1kb),5,154446545,154455968,9424,1,79685,ENST00000523198.5,0,ENSG00000164576,SAP30L,SAP30 like
chr5,5140483,5140983,501,*,BRCA_57718,1.266349958,Promoter (<=1kb),5,5140468,5303807,163340,1,170690,ENST00000433402.2,15,ENSG00000145536,ADAMTS16,ADAM metallopeptidase with thrombospondin type 1 motif 16
chr5,160423066,160423566,501,*,BRCA_65175,1.259204999,Promoter (<=1kb),5,160422207,160428739,6533,1,9232,ENST00000519287.1,859,ENSG00000164611,PTTG1,"PTTG1 regulator of sister chromatid separation, securin"
chr5,89901932,89902432,501,*,BRCA_61388,1.256137631,Promoter (<=1kb),5,89902109,89950853,48745,1,102724637,ENST00000658838.1,0,ENSG00000214942,LOC102724637,uncharacterized LOC102724637
chr5,102663673,102664173,501,*,BRCA_61837,1.246042525,Promoter (<=1kb),5,102664610,102726598,61989,1,105379104,ENST00000654003.1,-437,,LOC105379104,uncharacterized LOC105379104
chr5,31921654,31922154,501,*,BRCA_58698,1.235433212,Promoter (1-2kb),5,31923367,31923532,166,1,107986346,ENST00000506046.1,-1213,ENSG00000196683,LOC107986346,mitochondrial import receptor subunit TOM7 homolog
chr5,55021400,55021900,501,*,BRCA_59828,1.231124226,Promoter (<=1kb),5,54985249,55022671,37423,2,102467081,ENST00000601836.1,771,,LOC102467081,uncharacterized LOC102467081
chr5,74293140,74293640,501,*,BRCA_60830,1.220745676,Promoter (<=1kb),5,74294413,74302610,8198,1,124901004,ENST00000684952.1,-773,,LOC124901004,uncharacterized LOC124901004
chr5,147906305,147906805,501,*,BRCA_64201,1.213025004,Promoter (<=1kb),5,147880726,147906490,25765,2,389336,ENST00000510432.1,0,ENSG00000178776,C5orf46,chromosome 5 open reading frame 46
chr5,138438786,138439286,501,*,BRCA_63457,1.199327507,Promoter (<=1kb),5,138439057,138446965,7909,1,51308,ENST00000378339.7,0,ENSG00000132563,REEP2,receptor accessory protein 2
chr5,146878420,146878920,501,*,BRCA_64162,1.188672306,Promoter (<=1kb),5,146580742,146878757,298016,2,5521,ENST00000394411.9,0,ENSG00000156475,PPP2R2B,protein phosphatase 2 regulatory subunit Bbeta
chr5,52786794,52787294,501,*,BRCA_59706,1.168194532,Promoter (<=1kb),5,52787916,52959209,171294,1,3672,ENST00000282588.7,-622,ENSG00000213949,ITGA1,integrin subunit alpha 1
chr5,692394,692894,501,*,BRCA_57379,1.158503349,Promoter (<=1kb),5,659862,693352,33491,2,11076,ENST00000360578.7,458,ENSG00000171368,TPPP,tubulin polymerization promoting protein
chr5,74866272,74866772,501,*,BRCA_60882,1.13677115,Promoter (<=1kb),5,74777574,74866387,88814,2,26049,ENST00000687041.1,0,ENSG00000198780,FAM169A,family with sequence similarity 169 member A
chr5,38557257,38557757,501,*,BRCA_59231,1.134172197,Promoter (<=1kb),5,38557502,38557561,60,2,100500824,ENST00000581972.1,0,ENSG00000265304,MIR3650,microRNA 3650
chr5,57577531,57578031,501,*,BRCA_60065,1.130169464,Promoter (1-2kb),5,57576091,57617430,41340,1,100996645,ENST00000660175.1,1440,ENSG00000249436,LNCBRM,lncRNA SMARCA2 (BRM) associated
chr5,75656624,75657124,501,*,BRCA_60918,1.101117429,Promoter (<=1kb),5,75655876,75671846,15971,1,728780,ENST00000506596.6,748,ENSG00000189045,ANKDD1B,ankyrin repeat and death domain containing 1B
chr5,140671584,140672084,501,*,BRCA_63766,1.055328599,Promoter (1-2kb),5,140670794,140673576,2783,2,373863,ENST00000542735.2,1492,ENSG00000256453,DND1,DND microRNA-mediated repression inhibitor 1
chr5,37248349,37248849,501,*,BRCA_59176,1.034886444,Promoter (<=1kb),5,37248979,37250646,1668,1,105374727,ENST00000651145.2,-130,ENSG00000286193,CPLANE1-AS1,CPLANE1 antisense RNA 1
chr6,106325547,106326047,501,*,BRCA_75003,228.9696241,Promoter (<=1kb),6,106184476,106325657,141182,2,9474,ENST00000360666.6,0,ENSG00000057663,ATG5,autophagy related 5
chr6,107027957,107028457,501,*,BRCA_75867,155.7663745,Promoter (<=1kb),6,107028199,107051586,23388,1,51250,ENST00000311381.8,0,ENSG00000130349,MTRES1,mitochondrial transcription rescue factor 1
chr6,107459357,107459857,501,*,BRCA_76115,146.0552779,Promoter (<=1kb),6,107152562,107459564,307003,2,57107,ENST00000369037.9,0,ENSG00000164494,PDSS2,decaprenyl diphosphate synthase subunit 2
chr6,106629288,106629788,501,*,BRCA_75366,134.7682271,Promoter (<=1kb),6,106570771,106629498,58728,2,84816,ENST00000369063.8,0,ENSG00000130347,RTN4IP1,reticulon 4 interacting protein 1
chr6,131628013,131628513,501,*,BRCA_78001,123.3269207,Promoter (<=1kb),6,131602299,131628060,25762,2,9439,ENST00000539158.1,0,ENSG00000112282,MED23,mediator complex subunit 23
chr6,41072559,41073059,501,*,BRCA_71520,121.3306457,Promoter (<=1kb),6,41071499,41072563,1065,2,221443,ENST00000467234.1,0,ENSG00000124596,OARD1,O-acyl-ADP-ribose deacylase 1
chr6,106974528,106975028,501,*,BRCA_75801,120.4532269,Promoter (<=1kb),6,106969831,106974729,4899,2,100133941,ENST00000606017.2,0,ENSG00000272398,CD24,CD24 molecule
chr6,43013748,43014248,501,*,BRCA_71903,117.9200955,Promoter (<=1kb),6,43011143,43013946,2804,2,4201,ENST00000244711.4,0,ENSG00000124733,MEA1,male-enhanced antigen 1
chr6,131651712,131652212,501,*,BRCA_78032,115.9552623,Promoter (<=1kb),6,131652857,131675378,22522,1,5169,ENST00000494023.1,-645,ENSG00000154269,ENPP3,ectonucleotide pyrophosphatase/phosphodiesterase 3
chr6,132814166,132814666,501,*,BRCA_78490,112.1168333,Promoter (<=1kb),6,132814569,132817564,2996,1,6206,ENST00000230050.4,0,ENSG00000112306,RPS12,ribosomal protein S12
chr6,131844123,131844623,501,*,BRCA_78226,106.0723899,Promoter (<=1kb),6,131844463,131847778,3316,1,5167,ENST00000684147.1,0,ENSG00000197594,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1
chr6,42745982,42746482,501,*,BRCA_71848,96.40729155,Promoter (<=1kb),6,42744498,42746103,1606,2,6903,ENST00000372876.2,0,ENSG00000124659,TBCC,tubulin folding cofactor C
chr6,42563674,42564174,501,*,BRCA_71828,95.23487788,Promoter (<=1kb),6,42564029,42693505,129477,1,23304,ENST00000372899.6,0,ENSG00000024048,UBR2,ubiquitin protein ligase E3 component n-recognin 2
chr6,106360359,106360859,501,*,BRCA_75049,95.17112461,Promoter (<=1kb),6,106360717,106572017,211301,1,202,ENST00000633556.3,0,ENSG00000112297,CRYBG1,crystallin beta-gamma domain containing 1
chr6,104859706,104860206,501,*,BRCA_74480,94.68089997,Promoter (<=1kb),6,104728097,104859877,131781,2,57531,ENST00000416605.6,0,ENSG00000085382,HACE1,HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
chr6,106739422,106739922,501,*,BRCA_75502,92.69525203,Promoter (<=1kb),6,106735045,106739775,4731,2,100422737,ENST00000607758.1,0,ENSG00000235142,LINC02532,long intergenic non-protein coding RNA 2532
chr6,42984123,42984623,501,*,BRCA_71898,91.42513393,Promoter (<=1kb),6,42980542,42984303,3762,2,124900215,ENST00000702639.1,0,ENSG00000290049,LOC124900215,uncharacterized LOC124900215
chr6,166627214,166627714,501,*,BRCA_81376,90.09487127,Promoter (<=1kb),6,166409364,166627251,217888,2,6196,ENST00000265678.9,0,ENSG00000071242,RPS6KA2,ribosomal protein S6 kinase A2
chr6,107958062,107958562,501,*,BRCA_76200,88.1590232,Promoter (<=1kb),6,107924818,107958111,33294,2,11231,ENST00000446496.1,0,ENSG00000025796,SEC63,"SEC63 homolog, protein translocation regulator"
chr6,110874428,110874928,501,*,BRCA_76563,85.13398262,Promoter (<=1kb),6,110874770,110895713,20944,1,262,ENST00000451850.6,0,ENSG00000123505,AMD1,adenosylmethionine decarboxylase 1
chr6,42142450,42142950,501,*,BRCA_71770,82.41855246,Promoter (<=1kb),6,42126377,42142619,16243,2,647024,ENST00000356542.5,0,ENSG00000188112,C6orf132,chromosome 6 open reading frame 132
chr6,105402917,105403417,501,*,BRCA_74637,82.29116846,Promoter (<=1kb),6,105273218,105403082,129865,2,5550,ENST00000652536.2,0,ENSG00000085377,PREP,prolyl endopeptidase
chr6,110815265,110815765,501,*,BRCA_76549,78.98878882,Promoter (<=1kb),6,110609978,110815469,205492,2,23097,ENST00000368911.8,0,ENSG00000155111,CDK19,cyclin dependent kinase 19
chr6,42890628,42891128,501,*,BRCA_71881,77.88900551,Promoter (<=1kb),6,42890265,42890821,557,2,441150,ENST00000408925.4,0,ENSG00000221821,C6orf226,chromosome 6 open reading frame 226
chr6,41920922,41921422,501,*,BRCA_71710,71.23488666,Promoter (<=1kb),6,41905355,41920943,15589,2,9477,ENST00000467535.5,0,ENSG00000124641,MED20,mediator complex subunit 20
chr6,131134357,131134857,501,*,BRCA_77771,70.89989573,Promoter (<=1kb),6,131135467,131283532,148066,1,9465,ENST00000431975.7,-610,ENSG00000118507,AKAP7,A-kinase anchoring protein 7
chr6,132512891,132513391,501,*,BRCA_78459,68.88492799,Promoter (<=1kb),6,132475280,132513065,37786,2,8417,ENST00000475879.1,0,ENSG00000079950,STX7,syntaxin 7
chr6,42879629,42880129,501,*,BRCA_71878,68.54758298,Promoter (<=1kb),6,42879639,42887010,7372,1,285855,ENST00000397415.7,0,ENSG00000146223,RPL7L1,ribosomal protein L7 like 1
chr6,166382873,166383373,501,*,BRCA_81340,66.20776292,Promoter (<=1kb),6,166365074,166382893,17820,2,51660,ENST00000487218.5,0,ENSG00000060762,MPC1,mitochondrial pyruvate carrier 1
chr6,53547881,53548381,501,*,BRCA_72963,66.018715,Promoter (<=1kb),6,53497384,53548206,50823,2,2729,ENST00000616923.5,0,ENSG00000001084,GCLC,glutamate-cysteine ligase catalytic subunit
chr6,108558372,108558872,501,*,BRCA_76264,63.51616054,Promoter (<=1kb),6,108441880,108558286,116407,2,124901370,ENST00000659932.1,-86,,LOC124901370,uncharacterized LOC124901370
chr6,43170970,43171470,501,*,BRCA_71952,63.5057076,Promoter (<=1kb),6,43171269,43181506,10238,1,6722,ENST00000265354.6,0,ENSG00000112658,SRF,serum response factor
chr6,42929171,42929671,501,*,BRCA_71887,61.48487051,Promoter (<=1kb),6,42929480,42939294,9815,1,10695,ENST00000372836.5,0,ENSG00000137161,CNPY3,canopy FGF signaling regulator 3
chr6,41734548,41735048,501,*,BRCA_71683,60.84495276,Promoter (<=1kb),6,41683978,41735060,51083,2,7942,ENST00000230323.8,12,ENSG00000112561,TFEB,transcription factor EB
chr6,41546017,41546517,501,*,BRCA_71596,60.5654683,Promoter (<=1kb),6,41523905,41546143,22239,2,101060264,ENST00000701272.1,0,ENSG00000234753,FOXP4-AS1,FOXP4 antisense RNA 1
chr6,43053633,43054133,501,*,BRCA_71913,59.61656362,Promoter (<=1kb),6,43049121,43053654,4534,2,9820,ENST00000683493.1,0,ENSG00000044090,CUL7,cullin 7
chr6,41941630,41942130,501,*,BRCA_71719,58.7569891,Promoter (<=1kb),6,41934985,41941755,6771,2,896,ENST00000414200.6,0,ENSG00000112576,CCND3,cyclin D3
chr6,43059273,43059773,501,*,BRCA_71916,58.32785806,Promoter (<=1kb),6,43055545,43059368,3824,2,51069,ENST00000470667.5,0,ENSG00000112651,MRPL2,mitochondrial ribosomal protein L2
chr6,109094716,109095216,501,*,BRCA_76365,56.03991236,Promoter (<=1kb),6,108984309,109094846,110538,2,27244,ENST00000436639.7,0,ENSG00000080546,SESN1,sestrin 1
chr6,52995110,52995610,501,*,BRCA_72816,55.51300404,Promoter (<=1kb),6,52978464,52995170,16707,2,2941,ENST00000370959.1,0,ENSG00000170899,GSTA4,glutathione S-transferase alpha 4
chr6,43629180,43629680,501,*,BRCA_72028,55.42825284,Promoter (<=1kb),6,43620494,43629264,8771,2,54676,ENST00000307126.10,0,ENSG00000172432,GTPBP2,GTP binding protein 2
chr6,111483508,111484008,501,*,BRCA_76615,54.90144825,Promoter (<=1kb),6,111483511,111493003,9493,1,643749,ENST00000532226.1,0,ENSG00000231889,TRAF3IP2-AS1,TRAF3IP2 antisense RNA 1
chr6,41786403,41786903,501,*,BRCA_71698,54.50951198,Promoter (<=1kb),6,41775563,41786542,10980,2,10817,ENST00000422888.5,0,ENSG00000137218,FRS3,fibroblast growth factor receptor substrate 3
chr6,41787362,41787862,501,*,BRCA_71699,54.46363401,Promoter (<=1kb),6,41787662,41789898,2237,1,100188893,ENST00000398884.7,0,ENSG00000214736,TOMM6,translocase of outer mitochondrial membrane 6
chr6,41895158,41895658,501,*,BRCA_71707,54.41776463,Promoter (<=1kb),6,41797645,41895361,97717,2,25862,ENST00000373006.5,0,ENSG00000164663,USP49,ubiquitin specific peptidase 49
chr6,43427280,43427780,501,*,BRCA_71985,53.96686011,Promoter (<=1kb),6,43427366,43441897,14532,1,89845,ENST00000372515.8,0,ENSG00000124574,ABCC10,ATP binding cassette subfamily C member 10
chr6,105992348,105992848,501,*,BRCA_74767,53.59139522,Promoter (<=1kb),6,105993463,106109939,116477,1,639,ENST00000652320.1,-615,ENSG00000057657,PRDM1,PR/SET domain 1
chr6,108074552,108075052,501,*,BRCA_76217,53.5087202,Promoter (<=1kb),6,108041409,108074722,33314,2,28962,ENST00000699572.1,0,ENSG00000081087,OSTM1,osteoclastogenesis associated transmembrane protein 1
chr6,111605620,111606120,501,*,BRCA_76644,53.48604204,Promoter (<=1kb),6,111558958,111605844,46887,2,10758,ENST00000651547.2,0,ENSG00000056972,TRAF3IP2,TRAF3 interacting protein 2
chr6,108848122,108848622,501,*,BRCA_76332,53.14846022,Promoter (<=1kb),6,108848416,108974472,126057,1,84071,ENST00000368972.7,0,ENSG00000118690,ARMC2,armadillo repeat containing 2
chr6,43629812,43630312,501,*,BRCA_72029,52.13108638,Promoter (<=1kb),6,43629540,43640919,11380,1,9587,ENST00000451025.6,272,ENSG00000124688,MAD2L1BP,MAD2L1 binding protein
chr6,43575862,43576362,501,*,BRCA_72018,51.47659637,Promoter (<=1kb),6,43570930,43575985,5056,2,57510,ENST00000398799.2,0,ENSG00000124571,XPO5,exportin 5
chr6,109690968,109691468,501,*,BRCA_76440,50.63631344,Promoter (<=1kb),6,109492855,109691202,198348,2,221264,ENST00000424296.7,0,ENSG00000155085,AK9,adenylate kinase 9
chr6,43369465,43369965,501,*,BRCA_71980,50.54123155,Promoter (<=1kb),6,43311133,43369478,58346,2,24149,ENST00000605935.5,0,ENSG00000171467,ZNF318,zinc finger protein 318
chr6,692875,693375,501,*,BRCA_66703,50.06297148,Promoter (<=1kb),6,679143,693108,13966,2,55770,ENST00000475028.2,0,ENSG00000112685,EXOC2,exocyst complex component 2
chr6,75284655,75285155,501,*,BRCA_73552,49.81513544,Promoter (<=1kb),6,75255063,75284763,29701,2,55754,ENST00000674038.1,0,ENSG00000112697,TMEM30A,transmembrane protein 30A
chr6,42217651,42218151,501,*,BRCA_71784,49.28237377,Promoter (<=1kb),6,42206807,42217861,11055,2,55173,ENST00000053468.4,0,ENSG00000048544,MRPS10,mitochondrial ribosomal protein S10
chr6,41636721,41637221,501,*,BRCA_71639,48.5922656,Promoter (<=1kb),6,41636882,41653474,16593,1,4188,ENST00000432027.5,0,ENSG00000112559,MDFI,MyoD family inhibitor
chr6,111482996,111483496,501,*,BRCA_76614,47.98938456,Promoter (<=1kb),6,111299033,111483218,184186,2,5980,ENST00000368802.8,0,ENSG00000009413,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit"
chr6,52284726,52285226,501,*,BRCA_72712,46.04925047,Promoter (<=1kb),6,52264015,52284742,20728,2,4172,ENST00000596288.7,0,ENSG00000112118,MCM3,minichromosome maintenance complex component 3
chr6,27251243,27251743,501,*,BRCA_69596,45.6505426,Promoter (<=1kb),6,27251299,27255571,4273,1,10279,ENST00000484493.5,0,ENSG00000112812,PRSS16,serine protease 16
chr6,110958461,110958961,501,*,BRCA_76581,44.65946356,Promoter (<=1kb),6,110958706,110967872,9167,1,112495,ENST00000329970.8,0,ENSG00000155115,GTF3C6,general transcription factor IIIC subunit 6
chr6,110981782,110982282,501,*,BRCA_76585,44.57509884,Promoter (<=1kb),6,110982015,111024327,42313,1,84154,ENST00000368864.8,0,ENSG00000197498,RPF2,ribosome production factor 2 homolog
